Order Number,Order Date,Item Name,Quantity,Product Price,Total products
2614,2016-02-06 18:15:00,Spicy Papadum,3,0.8,9
2613,2016-02-06 12:56:00,Plain Papadum,2,0.8,5
2431,2016-02-05 19:33:00,Plain Papadum,2,0.8,4
2428,2016-02-05 18:20:00,Plain Papadum,5,0.8,9
2427,2016-02-05 17:58:00,Plain Papadum,4,0.8,7
2424,2016-02-05 17:45:00,Plain Papadum,4,0.8,8
2423,2016-02-05 13:47:00,Plain Papadum,4,0.8,12
2236,2016-02-04 20:40:00,Plain Papadum,5,0.8,6
2235,2016-02-04 20:30:00,Plain Papadum,3,0.8,12
2229,2016-02-04 18:46:00,Plain Papadum,2,0.8,4
2431,2016-02-05 19:33:00,Chapati,3,1.95,4
2430,2016-02-05 18:57:00,Chapati,2,1.95,5
2425,2016-02-05 17:47:00,Chapati,1,1.95,9
2236,2016-02-04 20:40:00,Chapati,1,1.95,6
2617,2016-02-06 21:19:00,Plain Naan,3,2.6,4
2613,2016-02-06 12:56:00,Plain Naan,2,2.6,5
2430,2016-02-05 18:57:00,Plain Naan,1,2.6,5
2426,2016-02-05 17:50:00,Plain Naan,1,2.6,6
2237,2016-02-04 21:23:00,Plain Naan,1,2.6,7
2234,2016-02-04 19:36:00,Plain Naan,1,2.6,4
2616,2016-02-06 19:09:00,Pilau Rice,1,2.95,7
2615,2016-02-06 18:57:00,Pilau Rice,1,2.95,8
2615,2016-02-06 18:57:00,Peshwari Naan,1,2.95,8
2613,2016-02-06 12:56:00,Plain Rice,1,2.95,5
2430,2016-02-05 18:57:00,Keema Naan,1,2.95,5
2429,2016-02-05 18:55:00,Keema Naan,1,2.95,6
2429,2016-02-05 18:55:00,Plain Rice,1,2.95,6
2428,2016-02-05 18:20:00,Pilau Rice,3,2.95,9
2427,2016-02-05 17:58:00,Pilau Rice,1,2.95,7
2427,2016-02-05 17:58:00,Garlic Naan,1,2.95,7
2426,2016-02-05 17:50:00,Keema Naan,1,2.95,6
2426,2016-02-05 17:50:00,Pilau Rice,2,2.95,6
2425,2016-02-05 17:47:00,Garlic Naan,1,2.95,9
2424,2016-02-05 17:45:00,Pilau Rice,1,2.95,8
2423,2016-02-05 13:47:00,Garlic Naan,2,2.95,12
2423,2016-02-05 13:47:00,Peshwari Naan,1,2.95,12
2423,2016-02-05 13:47:00,Pilau Rice,2,2.95,12
2237,2016-02-04 21:23:00,Peshwari Naan,1,2.95,7
2237,2016-02-04 21:23:00,Plain Rice,1,2.95,7
2237,2016-02-04 21:23:00,Pilau Rice,1,2.95,7
2236,2016-02-04 20:40:00,Plain Rice,1,2.95,6
2235,2016-02-04 20:30:00,Peshwari Naan,1,2.95,12
2235,2016-02-04 20:30:00,Kulcha Naan,1,2.95,12
2235,2016-02-04 20:30:00,Coke 1.5 ltr,1,2.95,12
2233,2016-02-04 19:31:00,Peshwari Naan,2,2.95,7
2233,2016-02-04 19:31:00,Pilau Rice,1,2.95,7
2233,2016-02-04 19:31:00,Garlic Naan,1,2.95,7
2232,2016-02-04 19:26:00,Keema Naan,1,2.95,6
2231,2016-02-04 19:04:00,Garlic Naan,1,2.95,5
2230,2016-02-04 18:50:00,Pilau Rice,1,2.95,4
2230,2016-02-04 18:50:00,Diet Coke 1.5 ltr,1,2.95,4
2229,2016-02-04 18:46:00,Pilau Rice,1,2.95,4
2228,2016-02-04 18:12:00,Keema Naan,2,2.95,11
2227,2016-02-04 17:32:00,Keema Naan,1,2.95,4
2227,2016-02-04 17:32:00,Paratha,1,2.95,4
2616,2016-02-06 19:09:00,Onion Bhajee,2,3.95,7
2615,2016-02-06 18:57:00,Onion Bhajee,1,3.95,8
2614,2016-02-06 18:15:00,Keema Rice,1,3.95,9
2614,2016-02-06 18:15:00,Meat Samosa,1,3.95,9
2429,2016-02-05 18:55:00,Onion Bhajee,1,3.95,6
2427,2016-02-05 17:58:00,Onion Bhajee,1,3.95,7
2425,2016-02-05 17:47:00,Lemon Rice,1,3.95,9
2425,2016-02-05 17:47:00,Egg Rice,1,3.95,9
2424,2016-02-05 17:45:00,Onion Bhajee,1,3.95,8
2237,2016-02-04 21:23:00,Meat Samosa,1,3.95,7
2237,2016-02-04 21:23:00,Onion Bhajee,1,3.95,7
2235,2016-02-04 20:30:00,Special Fried Rice,1,3.95,12
2234,2016-02-04 19:36:00,Onion Rice,1,3.95,4
2233,2016-02-04 19:31:00,Mushroom Rice,2,3.95,7
2231,2016-02-04 19:04:00,Onion Bhajee,1,3.95,5
2231,2016-02-04 19:04:00,Saag Rice,1,3.95,5
2228,2016-02-04 18:12:00,Meat Samosa,1,3.95,11
2228,2016-02-04 18:12:00,Keema Rice,1,3.95,11
2228,2016-02-04 18:12:00,Mushroom Rice,2,3.95,11
2617,2016-02-06 21:19:00,Chicken Chaat,1,4.95,4
2617,2016-02-06 21:19:00,Chicken Tikka,1,4.95,4
2615,2016-02-06 18:57:00,Sheek Kebab,1,4.95,8
2227,2016-02-04 17:32:00,Chicken Chaat,2,4.95,4
2616,2016-02-06 19:09:00,Saag Aloo,1,5.95,7
2614,2016-02-06 18:15:00,Bombay Aloo,1,5.95,9
2431,2016-02-05 19:33:00,Chana Masala,1,5.95,4
2429,2016-02-05 18:55:00,Saag Bhajee,1,5.95,6
2428,2016-02-05 18:20:00,Bombay Aloo,1,5.95,9
2427,2016-02-05 17:58:00,Bombay Aloo,1,5.95,7
2425,2016-02-05 17:47:00,Saag Paneer,1,5.95,9
2424,2016-02-05 17:45:00,Bombay Aloo,1,5.95,8
2423,2016-02-05 13:47:00,Brinjal Bhajee,1,5.95,12
2423,2016-02-05 13:47:00,Saag Paneer,1,5.95,12
2232,2016-02-04 19:26:00,Saag Bhajee,1,5.95,6
2232,2016-02-04 19:26:00,Cauliflower Bhajee,2,5.95,6
2230,2016-02-04 18:50:00,Saag Paneer,1,5.95,4
2228,2016-02-04 18:12:00,Bombay Aloo,1,5.95,11
2228,2016-02-04 18:12:00,Mushroom Bhajee,1,5.95,11
2228,2016-02-04 18:12:00,Chana Masala,1,5.95,11
2617,2016-02-06 21:19:00,Curry,1,7.95,4
2616,2016-02-06 19:09:00,Madras,1,7.95,7
2614,2016-02-06 18:15:00,Madras,1,7.95,9
2614,2016-02-06 18:15:00,Madras,1,7.95,9
2428,2016-02-05 18:20:00,Madras,1,7.95,9
2421,2016-02-05 12:33:00,Vindaloo,1,7.95,3
2616,2016-02-06 19:09:00,Chicken Tikka (Main),1,8.95,7
2616,2016-02-06 19:09:00,Korma,1,8.95,7
2615,2016-02-06 18:57:00,Bhuna,1,8.95,8
2615,2016-02-06 18:57:00,Korma,1,8.95,8
2613,2016-02-06 12:56:00,Chicken Tikka Pasanda,1,8.95,5
2431,2016-02-05 19:33:00,Tandoori Chicken (Main),1,8.95,4
2430,2016-02-05 18:57:00,Chicken Tikka Jalfrezi,1,8.95,5
2430,2016-02-05 18:57:00,Paneer Tikka Masala,1,8.95,5
2429,2016-02-05 18:55:00,Bhuna,1,8.95,6
2429,2016-02-05 18:55:00,Korma,1,8.95,6
2428,2016-02-05 18:20:00,Chicken Tikka Jeera,1,8.95,9
2428,2016-02-05 18:20:00,Korma,1,8.95,9
2427,2016-02-05 17:58:00,Chicken Tikka Pasanda,1,8.95,7
2426,2016-02-05 17:50:00,Chicken Karahi,1,8.95,6
2426,2016-02-05 17:50:00,Chicken Tikka Masala,1,8.95,6
2425,2016-02-05 17:47:00,Chicken Tikka Chilli Masala,1,8.95,9
2425,2016-02-05 17:47:00,Madras,1,8.95,9
2424,2016-02-05 17:45:00,Korma,1,8.95,8
2423,2016-02-05 13:47:00,Chicken Tikka Garlic,1,8.95,12
2423,2016-02-05 13:47:00,Rogon,1,8.95,12
2237,2016-02-04 21:23:00,Korma,2,8.95,7
2236,2016-02-04 20:40:00,Korma,1,8.95,6
2236,2016-02-04 20:40:00,Paneer Tikka Masala,1,8.95,6
2235,2016-02-04 20:30:00,Chicken Tikka Masala,1,8.95,12
2234,2016-02-04 19:36:00,Korma,1,8.95,4
2233,2016-02-04 19:31:00,Korma,1,8.95,7
2233,2016-02-04 19:31:00,Dupiaza,2,8.95,7
2232,2016-02-04 19:26:00,Chicken Tikka (Main),2,8.95,6
2232,2016-02-04 19:26:00,Tandoori Chicken (Main),1,8.95,6
2231,2016-02-04 19:04:00,Chicken Karahi,1,8.95,5
2231,2016-02-04 19:04:00,Rogon,1,8.95,5
2230,2016-02-04 18:50:00,Chicken Tikka Masala,1,8.95,4
2229,2016-02-04 18:46:00,Korma,1,8.95,4
2228,2016-02-04 18:12:00,Sheek Kebab (Main),1,8.95,11
2228,2016-02-04 18:12:00,Lamb Tikka Masala,1,8.95,11
2227,2016-02-04 17:32:00,Chicken Tikka Chilli Masala,2,8.95,4
2616,2016-02-06 19:09:00,Butter Chicken,1,9.95,7
2427,2016-02-05 17:58:00,Lamb Tikka Sizzler,1,9.95,7
2421,2016-02-05 12:33:00,Vegetable Biryani,1,9.95,3
2421,2016-02-05 12:33:00,Chicken Biryani,1,9.95,3
2235,2016-02-04 20:30:00,Lamb Balti,1,9.95,12
2235,2016-02-04 20:30:00,Butter Chicken,1,9.95,12
2232,2016-02-04 19:26:00,Chicken Biryani,1,9.95,6
2228,2016-02-04 18:12:00,Chicken Shashlick,1,9.95,11
2228,2016-02-04 18:12:00,Butter Chicken,1,9.95,11
2424,2016-02-05 17:45:00,Chicken Tikka Balti,1,10.95,8
2233,2016-02-04 19:31:00,Chicken Tikka Balti,1,10.95,7
2229,2016-02-04 18:46:00,Chicken Tikka Balti,1,10.95,4
2425,2016-02-05 17:47:00,Tandoori Mixed Grill,1,11.95,9
2234,2016-02-04 19:36:00,King Prawn Hari Mirch,1,12.95,4
3880,2016-02-12 20:24:00,Mango Chutney,1,0.5,14
3880,2016-02-12 20:24:00,Onion Chutney,1,0.5,14
3880,2016-02-12 20:24:00,Lime Pickle,1,0.5,14
3302,2016-02-10 16:48:00,Onion Chutney,1,0.5,8
3302,2016-02-10 16:48:00,Mango Chutney,1,0.5,8
3880,2016-02-12 20:24:00,Plain Papadum,1,0.8,14
3880,2016-02-12 20:24:00,Spicy Papadum,2,0.8,14
3878,2016-02-12 20:04:00,Plain Papadum,3,0.8,9
3307,2016-02-10 19:38:00,Plain Papadum,4,0.8,5
3302,2016-02-10 16:48:00,Plain Papadum,4,0.8,8
3301,2016-02-10 16:27:00,Plain Papadum,1,0.8,10
3068,2016-02-09 18:43:00,Plain Papadum,2,0.8,6
2821,2016-02-08 18:44:00,Plain Papadum,4,0.8,10
2818,2016-02-08 02:03:00,Plain Papadum,1,0.8,7
3589,2016-02-11 18:40:00,Chapati,1,1.95,5
3588,2016-02-11 18:37:00,Chapati,1,1.95,5
3303,2016-02-10 17:00:00,Chapati,1,1.95,6
3301,2016-02-10 16:27:00,Chapati,3,1.95,10
3070,2016-02-09 22:05:00,Chapati,1,1.95,7
2821,2016-02-08 18:44:00,Chapati,1,1.95,10
3880,2016-02-12 20:24:00,Plain Naan,1,2.6,14
3877,2016-02-12 20:02:00,Plain Naan,1,2.6,6
3875,2016-02-12 19:28:00,Plain Naan,1,2.6,4
3873,2016-02-12 18:40:00,Tandoori Roti,1,2.6,5
3871,2016-02-12 17:41:00,Plain Naan,1,2.6,9
3869,2016-02-12 16:52:00,Plain Naan,2,2.6,2
3868,2016-02-12 12:03:00,Plain Naan,2,2.6,12
3591,2016-02-11 20:12:00,Plain Naan,1,2.6,5
3304,2016-02-10 17:42:00,Plain Naan,1,2.6,6
3303,2016-02-10 17:00:00,Plain Naan,1,2.6,6
3302,2016-02-10 16:48:00,Plain Naan,1,2.6,8
3070,2016-02-09 22:05:00,Plain Naan,1,2.6,7
3066,2016-02-09 18:28:00,Plain Naan,3,2.6,2
3065,2016-02-09 18:28:00,Plain Naan,3,2.6,2
3064,2016-02-09 18:23:00,Plain Naan,1,2.6,5
2821,2016-02-08 18:44:00,Plain Naan,1,2.6,10
2820,2016-02-08 17:33:00,Plain Naan,2,2.6,4
3880,2016-02-12 20:24:00,Pilau Rice,1,2.95,14
3880,2016-02-12 20:24:00,Peshwari Naan,1,2.95,14
3880,2016-02-12 20:24:00,Plain Rice,1,2.95,14
3879,2016-02-12 20:18:00,Garlic Naan,1,2.95,7
3879,2016-02-12 20:18:00,Pilau Rice,1,2.95,7
3878,2016-02-12 20:04:00,Peshwari Naan,2,2.95,9
3878,2016-02-12 20:04:00,Garlic Naan,1,2.95,9
3877,2016-02-12 20:02:00,Pilau Rice,1,2.95,6
3875,2016-02-12 19:28:00,Plain Rice,1,2.95,4
3872,2016-02-12 17:56:00,Garlic Naan,1,2.95,5
3872,2016-02-12 17:56:00,Keema Naan,1,2.95,5
3871,2016-02-12 17:41:00,Pilau Rice,1,2.95,9
3871,2016-02-12 17:41:00,Keema Naan,1,2.95,9
3870,2016-02-12 17:02:00,Pilau Rice,1,2.95,4
3870,2016-02-12 17:02:00,Peshwari Naan,1,2.95,4
3868,2016-02-12 12:03:00,Pilau Rice,1,2.95,12
3868,2016-02-12 12:03:00,Keema Naan,1,2.95,12
3868,2016-02-12 12:03:00,Peshwari Naan,1,2.95,12
3868,2016-02-12 12:03:00,Garlic Naan,1,2.95,12
3590,2016-02-11 19:06:00,Peshwari Naan,1,2.95,4
3590,2016-02-11 19:06:00,Pilau Rice,2,2.95,4
3589,2016-02-11 18:40:00,Paratha,1,2.95,5
3588,2016-02-11 18:37:00,Paratha,1,2.95,5
3587,2016-02-11 18:10:00,Plain Rice,1,2.95,4
3587,2016-02-11 18:10:00,Pilau Rice,1,2.95,4
3308,2016-02-10 20:19:00,Garlic Naan,1,2.95,7
3308,2016-02-10 20:19:00,Pilau Rice,1,2.95,7
3305,2016-02-10 18:03:00,Paratha,1,2.95,5
3304,2016-02-10 17:42:00,Pilau Rice,2,2.95,6
3302,2016-02-10 16:48:00,Plain Rice,1,2.95,8
3301,2016-02-10 16:27:00,Keema Naan,1,2.95,10
3301,2016-02-10 16:27:00,Pilau Rice,4,2.95,10
3300,2016-02-10 13:05:00,Garlic Naan,1,2.95,5
3070,2016-02-09 22:05:00,Peshwari Naan,1,2.95,7
3070,2016-02-09 22:05:00,Pilau Rice,1,2.95,7
3070,2016-02-09 22:05:00,Diet Coke 1.5 ltr,1,2.95,7
3069,2016-02-09 19:29:00,Keema Naan,1,2.95,2
3067,2016-02-09 18:39:00,Pilau Rice,1,2.95,4
3067,2016-02-09 18:39:00,Garlic Naan,1,2.95,4
3064,2016-02-09 18:23:00,Garlic Naan,1,2.95,5
3064,2016-02-09 18:23:00,Onion Naan,1,2.95,5
2822,2016-02-08 19:45:00,Garlic Naan,1,2.95,10
2822,2016-02-08 19:45:00,Pilau Rice,2,2.95,10
2822,2016-02-08 19:45:00,Plain Rice,1,2.95,10
3879,2016-02-12 20:18:00,Onion Bhajee,1,3.95,7
3878,2016-02-12 20:04:00,Onion Rice,1,3.95,9
3877,2016-02-12 20:02:00,Onion Bhajee,1,3.95,6
3877,2016-02-12 20:02:00,French Fries,1,3.95,6
3874,2016-02-12 19:06:00,Egg Rice,1,3.95,4
3873,2016-02-12 18:40:00,Meat Samosa,1,3.95,5
3873,2016-02-12 18:40:00,Mushroom Rice,1,3.95,5
3872,2016-02-12 17:56:00,Saag Rice,1,3.95,5
3871,2016-02-12 17:41:00,Keema Rice,1,3.95,9
3868,2016-02-12 12:03:00,Lemon Rice,2,3.95,12
3591,2016-02-11 20:12:00,Mushroom Rice,1,3.95,5
3589,2016-02-11 18:40:00,Vegetable Rice,1,3.95,5
3588,2016-02-11 18:37:00,Vegetable Rice,1,3.95,5
3308,2016-02-10 20:19:00,Mushroom Rice,1,3.95,7
3307,2016-02-10 19:38:00,Onion Bhajee,1,3.95,5
3307,2016-02-10 19:38:00,Special Fried Rice,1,3.95,5
3304,2016-02-10 17:42:00,Onion Bhajee,1,3.95,6
3303,2016-02-10 17:00:00,Korma Sauce,1,3.95,6
3303,2016-02-10 17:00:00,Special Fried Rice,1,3.95,6
3303,2016-02-10 17:00:00,French Fries,1,3.95,6
3301,2016-02-10 16:27:00,Meat Samosa,1,3.95,10
3301,2016-02-10 16:27:00,Masala Sauce,1,3.95,10
3301,2016-02-10 16:27:00,Korma Sauce,1,3.95,10
2824,2016-02-08 22:27:00,French Fries,1,3.95,3
2823,2016-02-08 22:09:00,Meat Samosa,1,3.95,4
2823,2016-02-08 22:09:00,Onion Bhajee,1,3.95,4
2822,2016-02-08 19:45:00,Lemon Rice,2,3.95,10
2821,2016-02-08 18:44:00,Onion Bhajee,1,3.95,10
2821,2016-02-08 18:44:00,Meat Samosa,1,3.95,10
2821,2016-02-08 18:44:00,Mushroom Rice,1,3.95,10
2821,2016-02-08 18:44:00,Special Fried Rice,1,3.95,10
2819,2016-02-08 02:07:00,Onion Bhajee,1,3.95,4
2818,2016-02-08 02:03:00,French Fries,1,3.95,7
2818,2016-02-08 02:03:00,Bengal Salad,1,3.95,7
3878,2016-02-12 20:04:00,Aloo Chaat,1,4.95,9
3871,2016-02-12 17:41:00,Sheek Kebab,1,4.95,9
3589,2016-02-11 18:40:00,Aloo Chaat,1,4.95,5
3588,2016-02-11 18:37:00,Aloo Chaat,1,4.95,5
3305,2016-02-10 18:03:00,Chicken Tikka,1,4.95,5
3305,2016-02-10 18:03:00,Chicken Chaat,2,4.95,5
3302,2016-02-10 16:48:00,Aloo Chaat,1,4.95,8
3068,2016-02-09 18:43:00,Prawn Puree,1,4.95,6
2823,2016-02-08 22:09:00,Aloo Chaat,1,4.95,4
2823,2016-02-08 22:09:00,Vegetable Roll,1,4.95,4
2820,2016-02-08 17:33:00,Chicken Tikka,1,4.95,4
3880,2016-02-12 20:24:00,Saag Aloo,1,5.95,14
3879,2016-02-12 20:18:00,Chicken Pakora,1,5.95,7
3879,2016-02-12 20:18:00,Saag Aloo,1,5.95,7
3878,2016-02-12 20:04:00,Saag Paneer,1,5.95,9
3876,2016-02-12 19:57:00,Tarka Dall,1,5.95,4
3876,2016-02-12 19:57:00,Chana Masala,1,5.95,4
3876,2016-02-12 19:57:00,Bhindi Bhajee,1,5.95,4
3875,2016-02-12 19:28:00,Bombay Aloo,1,5.95,4
3874,2016-02-12 19:06:00,Tandoori Fish,1,5.95,4
3874,2016-02-12 19:06:00,Tarka Dall,1,5.95,4
3873,2016-02-12 18:40:00,Aloo Gobi,1,5.95,5
3871,2016-02-12 17:41:00,Bombay Aloo,1,5.95,9
3591,2016-02-11 20:12:00,Chana Masala,1,5.95,5
3591,2016-02-11 20:12:00,COBRA (660ML),1,5.95,5
3589,2016-02-11 18:40:00,Chana Masala,1,5.95,5
3588,2016-02-11 18:37:00,Saag Aloo,1,5.95,5
3308,2016-02-10 20:19:00,Aloo Gobi,1,5.95,7
3307,2016-02-10 19:38:00,COBRA (660ML),1,5.95,5
3306,2016-02-10 19:08:00,Tarka Dall,1,5.95,4
3306,2016-02-10 19:08:00,Chana Masala,1,5.95,4
3305,2016-02-10 18:03:00,Bombay Aloo,1,5.95,5
3304,2016-02-10 17:42:00,Bombay Aloo,1,5.95,6
3303,2016-02-10 17:00:00,Bombay Aloo,1,5.95,6
3301,2016-02-10 16:27:00,Chicken Pakora,1,5.95,10
3301,2016-02-10 16:27:00,Chana Masala,1,5.95,10
3301,2016-02-10 16:27:00,Bombay Aloo,1,5.95,10
3300,2016-02-10 13:05:00,Mixed Starter,1,5.95,5
3068,2016-02-09 18:43:00,Baingan Hari Mirch,1,5.95,6
3068,2016-02-09 18:43:00,Aloo Methi,1,5.95,6
3068,2016-02-09 18:43:00,Saag Bhajee,1,5.95,6
3063,2016-02-09 09:53:00,Chicken Pakora,2,5.95,3
2821,2016-02-08 18:44:00,Bombay Aloo,1,5.95,10
3063,2016-02-09 09:53:00,Chicken Chaat Main,1,7.9,3
3872,2016-02-12 17:56:00,Madras,1,7.95,5
3871,2016-02-12 17:41:00,Curry,2,7.95,9
3871,2016-02-12 17:41:00,Curry,1,7.95,9
3868,2016-02-12 12:03:00,Madras,1,7.95,12
3302,2016-02-10 16:48:00,Madras,1,7.95,8
2822,2016-02-08 19:45:00,Curry,2,7.95,10
2822,2016-02-08 19:45:00,Curry,1,7.95,10
2822,2016-02-08 19:45:00,Curry,1,7.95,10
2822,2016-02-08 19:45:00,Vindaloo,1,7.95,10
2820,2016-02-08 17:33:00,Madras,1,7.95,4
3880,2016-02-12 20:24:00,Lamb Karahi,1,8.95,14
3879,2016-02-12 20:18:00,Bhuna,1,8.95,7
3879,2016-02-12 20:18:00,Tandoori Chicken Masala,1,8.95,7
3878,2016-02-12 20:04:00,Korma,1,8.95,9
3878,2016-02-12 20:04:00,Rogon,1,8.95,9
3877,2016-02-12 20:02:00,Chicken Tikka Masala,1,8.95,6
3877,2016-02-12 20:02:00,Korma,1,8.95,6
3873,2016-02-12 18:40:00,Dhansak,1,8.95,5
3872,2016-02-12 17:56:00,Korma,1,8.95,5
3870,2016-02-12 17:02:00,Korma,1,8.95,4
3870,2016-02-12 17:02:00,Saag,1,8.95,4
3869,2016-02-12 16:52:00,Korma,2,8.95,2
3590,2016-02-11 19:06:00,Chicken Tikka Masala,1,8.95,4
3590,2016-02-11 19:06:00,Bhuna,1,8.95,4
3308,2016-02-10 20:19:00,Lamb Tikka (Main),1,8.95,7
3308,2016-02-10 20:19:00,Chicken Tikka Masala,1,8.95,7
3307,2016-02-10 19:38:00,Korma,1,8.95,5
3306,2016-02-10 19:08:00,Bhuna,1,8.95,4
3305,2016-02-10 18:03:00,Chicken Tikka Chilli Masala,2,8.95,5
3304,2016-02-10 17:42:00,Chicken Tikka Masala,1,8.95,6
3300,2016-02-10 13:05:00,Chicken Tikka Garlic,1,8.95,5
3070,2016-02-09 22:05:00,Chicken Tikka Masala,1,8.95,7
3070,2016-02-09 22:05:00,Bhuna,1,8.95,7
3067,2016-02-09 18:39:00,Saag,1,8.95,4
3067,2016-02-09 18:39:00,Chicken Tikka Chilli Masala,1,8.95,4
3066,2016-02-09 18:28:00,Tandoori Chicken (Main),2,8.95,2
3065,2016-02-09 18:28:00,Tandoori Chicken (Main),2,8.95,2
3064,2016-02-09 18:23:00,Chicken Tikka (Main),1,8.95,5
3064,2016-02-09 18:23:00,Chicken Tikka Masala,1,8.95,5
2824,2016-02-08 22:27:00,Chicken Tikka (Main),1,8.95,3
2824,2016-02-08 22:27:00,Lamb Tikka (Main),1,8.95,3
2822,2016-02-08 19:45:00,Curry,1,8.95,10
2820,2016-02-08 17:33:00,Korma,1,8.95,4
2819,2016-02-08 02:07:00,Lamb Tikka Masala,1,8.95,4
2819,2016-02-08 02:07:00,Chicken Tikka Masala,1,8.95,4
2819,2016-02-08 02:07:00,Paneer Tikka Masala,1,8.95,4
3876,2016-02-12 19:57:00,Paneer Shaslick,1,9.95,4
3875,2016-02-12 19:28:00,Butter Chicken,1,9.95,4
3871,2016-02-12 17:41:00,Butter Chicken,1,9.95,9
3868,2016-02-12 12:03:00,Lamb Mysore,1,9.95,12
3868,2016-02-12 12:03:00,Chicken Haryali,1,9.95,12
3587,2016-02-11 18:10:00,Butter Chicken,1,9.95,4
3587,2016-02-11 18:10:00,Chicken Rezala,1,9.95,4
3308,2016-02-10 20:19:00,Chicken Mysore,1,9.95,7
3306,2016-02-10 19:08:00,Paneer Shaslick,1,9.95,4
3304,2016-02-10 17:42:00,Chicken Shashlick,1,9.95,6
3302,2016-02-10 16:48:00,Lamb Biryani,1,9.95,8
3300,2016-02-10 13:05:00,Chicken Biryani,1,9.95,5
3069,2016-02-09 19:29:00,Chicken Biryani,1,9.95,2
3068,2016-02-09 18:43:00,Chicken Shashlick,1,9.95,6
3063,2016-02-09 09:53:00,Lal Mirch Lamb,1,9.95,3
2821,2016-02-08 18:44:00,Butter Chicken,1,9.95,10
2818,2016-02-08 02:03:00,Lamb Balti,1,9.95,7
2818,2016-02-08 02:03:00,Lamb Biryani,1,9.95,7
3880,2016-02-12 20:24:00,Chicken Tikka Biryani,1,10.95,14
3300,2016-02-10 13:05:00,Chicken Tikka Balti,1,10.95,5
2818,2016-02-08 02:03:00,Prawn Balti,1,10.95,7
2818,2016-02-08 02:03:00,Chicken Tikka Biryani,1,10.95,7
3880,2016-02-12 20:24:00,Tandoori Mixed Grill,1,11.95,14
3868,2016-02-12 12:03:00,Tandoori Fish (Main),1,11.95,12
3868,2016-02-12 12:03:00,Tandoori Mixed Grill,3,11.95,12
3591,2016-02-11 20:12:00,Tandoori Mixed Grill,1,11.95,5
2822,2016-02-08 19:45:00,Tandoori Mixed Grill,1,11.95,10
3880,2016-02-12 20:24:00,King Prawn Shaslick,1,12.95,14
3878,2016-02-12 20:04:00,Hazary Lamb,1,12.95,9
3874,2016-02-12 19:06:00,Hazary Lamb,1,12.95,4
3868,2016-02-12 12:03:00,Bengal Fry Fish,1,12.95,12
2821,2016-02-08 18:44:00,Hazary Lamb,1,12.95,10
2624,2016-03-06 19:40:00,Lime Pickle,1,0.5,9
2624,2016-03-06 19:40:00,Mango Chutney,1,0.5,9
2621,2016-03-06 18:32:00,Mango Chutney,1,0.5,10
2621,2016-03-06 18:32:00,Onion Chutney,1,0.5,10
2620,2016-03-06 18:04:00,Mango Chutney,1,0.5,14
2620,2016-03-06 18:04:00,Onion Chutney,1,0.5,14
2620,2016-03-06 18:04:00,Mint Sauce,3,0.5,14
2620,2016-03-06 18:04:00,Lime Pickle,1,0.5,14
2620,2016-03-06 18:04:00,Red Sauce,1,0.5,14
2619,2016-03-06 17:58:00,Mango Chutney,1,0.5,13
2619,2016-03-06 17:58:00,Onion Chutney,1,0.5,13
2619,2016-03-06 17:58:00,Mint Sauce,1,0.5,13
2619,2016-03-06 17:58:00,Lime Pickle,1,0.5,13
2619,2016-03-06 17:58:00,Red Sauce,1,0.5,13
2433,2016-03-05 19:52:00,Mango Chutney,1,0.5,7
2433,2016-03-05 19:52:00,Mint Sauce,1,0.5,7
2626,2016-03-06 20:09:00,Plain Papadum,1,0.8,7
2621,2016-03-06 18:32:00,Plain Papadum,2,0.8,10
2621,2016-03-06 18:32:00,Spicy Papadum,1,0.8,10
2620,2016-03-06 18:04:00,Plain Papadum,5,0.8,14
2619,2016-03-06 17:58:00,Plain Papadum,2,0.8,13
2433,2016-03-05 19:52:00,Plain Papadum,3,0.8,7
2619,2016-03-06 17:58:00,Chapati,2,1.95,13
2432,2016-03-05 16:59:00,Chapati,2,1.95,8
2432,2016-03-05 16:59:00,Puree,2,1.95,8
2238,2016-03-04 15:24:00,Chapati,2,1.95,7
2626,2016-03-06 20:09:00,Plain Naan,1,2.6,7
2624,2016-03-06 19:40:00,Plain Naan,1,2.6,9
2623,2016-03-06 19:04:00,Plain Naan,2,2.6,6
2622,2016-03-06 18:42:00,Plain Naan,1,2.6,7
2618,2016-03-06 17:39:00,Plain Naan,1,2.6,3
2626,2016-03-06 20:09:00,Pilau Rice,1,2.95,7
2625,2016-03-06 19:48:00,Pilau Rice,1,2.95,4
2624,2016-03-06 19:40:00,Pilau Rice,3,2.95,9
2624,2016-03-06 19:40:00,Raitha,1,2.95,9
2622,2016-03-06 18:42:00,Plain Rice,4,2.95,7
2622,2016-03-06 18:42:00,Pilau Rice,1,2.95,7
2622,2016-03-06 18:42:00,Peshwari Naan,1,2.95,7
2621,2016-03-06 18:32:00,Peshwari Naan,1,2.95,10
2621,2016-03-06 18:32:00,Plain Rice,1,2.95,10
2621,2016-03-06 18:32:00,Coke 1.5 ltr,1,2.95,10
2620,2016-03-06 18:04:00,Peshwari Naan,1,2.95,14
2620,2016-03-06 18:04:00,Pilau Rice,2,2.95,14
2433,2016-03-05 19:52:00,Keema Naan,1,2.95,7
2432,2016-03-05 16:59:00,Pilau Rice,2,2.95,8
2240,2016-03-04 21:35:00,Diet Coke 1.5 ltr,1,2.95,5
